DexNumber,Name,FlavorText,Normal,Fire,Water,Grass,Electric,Psychic,Ice,Dragon,Dark,Fairy,Fighting,Flying,Poison,Ground,Rock,Bug,Ghost,Steel
674,Pancham,"It does its best to be taken seriously by its enemies, but its glare is not sufficiently intimidating. Chewing on a leaf is its trademark.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,Pangoro,"Using its leaf, Pangoro can predict the moves of its opponents. It strikes with punches that can turn a dump truck into scrap with just one hit.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
675,Pangoro,"This Pokémon is quick to anger, and it has no problem using its prodigious strength to get its way. It lives for duels against Obstagoon.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
675,Pangoro,Pangoro is the type to talk with its fists. It doesn’t say much as it pummels opponents with enough force to send a dump truck flying.,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
675,Pangoro,This rowdy Pokémon boasts great physical strength. Many Trainers are also smitten by its lively character.,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
675,Pangoro,"From the slight twitches of its bamboo leaf, it deduces its opponent’s movements. It’s eager to tussle but kindhearted toward its companions.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
675,Pangoro,It boasts superb physical strength. Those who wish to become Pangoro’s Trainer have no choice but to converse with their fists.,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
675,Pangoro,"It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
675,Pangoro,"Although it possesses a violent temperament, it won’t put up with bullying. It uses the leaf in its mouth to sense the movements of its enemies.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
676,Furfrou,"Left alone, its fur will grow longer and longer, but it will only allow someone it trusts to cut it.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Furfrou,There was an era when aristocrats would compete to see who could trim their Furfrou’s fur into the most exquisite style.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Furfrou,"Historically, in the Kalos region, these Pokémon were the designated guardians of the king.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Furfrou,Trimming its fluffy fur not only makes it more elegant but also increases the swiftness of its movements.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Espurr,"There’s enough psychic power in Espurr to send a wrestler flying, but because this power can’t be controlled, Espurr finds it troublesome.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
677,Espurr,"Though Espurr’s expression never changes, behind that blank stare is an intense struggle to contain its devastating psychic power.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
677,Espurr,"It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
677,Espurr,The organ that emits its intense psychic power is sheltered by its ears to keep power from leaking out.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
678,Meowstic,"If it doesn’t hold back when it unleashes its psychic power, it can tear apart a tanker. Its unfriendliness is part of its charm.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
678,Meowstic,"Females are a bit more selfish and aggressive than males. If they don’t get what they want, they will torment you with their psychic abilities.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
678,Meowstic,The defensive instinct of the males is strong. It’s when they’re protecting themselves or their partners that they unleash their full power.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
678,Meowstic,"Revealing the eyelike patterns on the insides of its ears will unleash its psychic powers. It normally keeps the patterns hidden, however.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
678,Meowstic,The eyeball patterns on the interior of its ears emit psychic energy. It keeps the patterns tightly covered because that power is too immense.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
678,Meowstic,"When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
679,Honedge,"The blue eye on the sword’s handguard is the true body of Honedge. With its old cloth, it drains people’s lives away.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
679,Honedge,Honedge’s soul once belonged to a person who was killed a long time ago by the sword that makes up Honedge’s body.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
679,Honedge,"If anyone dares to grab its hilt, it wraps a blue cloth around that person’s arm and drains that person’s life energy completely.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
679,Honedge,Apparently this Pokémon is born when a departed spirit inhabits a sword. It attaches itself to people and drinks their life force.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
680,Doublade,The two swords employ a strategy of rapidly alternating between offense and defense to bring down their prey.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
680,Doublade,Honedge evolves into twins. The two blades rub together to emit a metallic sound that unnerves opponents.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
680,Doublade,"The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
680,Doublade,"When Honedge evolves, it divides into two swords, which cooperate via telepathy to coordinate attacks and slash their enemies to ribbons.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
681,Aegislash,"Once upon a time, a king with an Aegislash reigned over the land. His Pokémon eventually drained him of life, and his kingdom fell with him.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
681,Aegislash,This stance is dedicated to offense. It can cleave any opponent with the strength and weight of its steel blade.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
681,Aegislash,Its potent spectral powers allow it to manipulate others. It once used its powers to force people and Pokémon to build a kingdom to its liking.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
681,Aegislash,"In this defensive stance, Aegislash uses its steel body and a force field of spectral power to reduce the damage of any attack.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
681,Aegislash,"Apparently, it can detect the innate qualities of leadership. According to legend, whoever it recognizes is destined to become king.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
681,Aegislash,"Generations of kings were attended by these Pokémon, which used their spectral power to manipulate and control people and Pokémon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
682,Spritzee,The scent its body gives off enraptures those who smell it. Noble ladies had no shortage of love for Spritzee.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
682,Spritzee,A scent pouch within this Pokémon’s body allows it to create various scents. A change in its diet will alter the fragrance it produces.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
682,Spritzee,"In the past, rather than using perfume, royal ladies carried a Spritzee that would waft a fragrance they liked.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
682,Spritzee,It emits a scent that enraptures those who smell it. This fragrance changes depending on what it has eaten.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
683,Aromatisse,The scents Aromatisse can produce range from sweet smells that bolster allies to foul smells that sap an opponent’s will to fight.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
683,Aromatisse,The scent that constantly emits from its fur is so powerful that this Pokémon’s companions will eventually lose their sense of smell.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
683,Aromatisse,"Its scent is so overpowering that, unless a Trainer happens to really enjoy the smell, he or she will have a hard time walking alongside it.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
683,Aromatisse,"It devises various scents, pleasant and unpleasant, and emits scents that its enemies dislike in order to gain an edge in battle.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
684,Swirlix,The sweet smell of cotton candy perfumes Swirlix’s fluffy fur. This Pokémon spits out sticky string to tangle up its enemies.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
684,Swirlix,"It eats its own weight in sugar every day. If it doesn’t get enough sugar, it becomes incredibly grumpy.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
684,Swirlix,"Because it eats nothing but sweets, its fur is as sticky sweet as cotton candy.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
684,Swirlix,"To entangle its opponents in battle, it extrudes white threads as sweet and sticky as cotton candy.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
685,Slurpuff,"Slurpuff’s fur contains a lot of air, making it soft to the touch and lighter than it looks.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
685,Slurpuff,"By taking in a person’s scent, it can sniff out their mental and physical condition. It’s hoped that this skill will have many medical applications.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
685,Slurpuff,"Its sense of smell is 100 million times better than a human’s, so even the faintest scent tells it about everything in the area. It’s like it can see with its nose!",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
685,Slurpuff,It can distinguish the faintest of scents. It puts its sensitive sense of smell to use by helping pastry chefs in their work.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
686,Inkay,"By exposing foes to the blinking of its luminescent spots, Inkay demoralizes them, and then it seizes the chance to flee.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
686,Inkay,It spins while making its luminescent spots flash. These spots allow it to communicate with others by using different patterns of light.,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
686,Inkay,"When exchanging information with others of its kind, it flashes the light-emitting spots on its body in a complex rhythm.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
686,Inkay,It draws prey near with its blinking lights and then wraps them up in its long tentacles and holds them in place.,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
686,Inkay,"It flashes the light-emitting spots on its body, which drains its opponent’s will to fight. It takes the opportunity to scuttle away and hide.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
686,Inkay,Opponents who stare at the flashing of the light-emitting spots on its body become dazed and lose their will to fight.,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
687,Malamar,It’s said that Malamar’s hypnotic powers played a role in certain history-changing events.,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
687,Malamar,"Gazing at its luminescent spots will quickly induce a hypnotic state, putting the observer under Malamar’s control.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
687,Malamar,It flashes the pattern on its torso to control its prey and draw them in. The edges of its fins are supremely sharp.,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
687,Malamar,"When it comes to strong hypnosis, there’s an endless number of people who utilize Malamar for their nefarious deeds.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
687,Malamar,"It lures its prey close with hypnotic motions, then wraps its tentacles around it before finishing it off with digestive fluids.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
687,Malamar,"It wields the most compelling hypnotic powers of any Pokémon, and it forces others to do whatever it wants.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
688,Binacle,"If the two don’t work well together, both their offense and defense fall apart. Without good teamwork, they won’t survive.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,Binacle,"After two Binacle find a suitably sized rock, they adhere themselves to it and live together. They cooperate to gather food during high tide.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,Binacle,"They stretch and then contract, yanking their rocks along with them in bold hops. They eat seaweed that washes up on the shoreline.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,Binacle,"Two Binacle live together on one rock. When they fight, one of them will move to a different rock.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
689,Barbaracle,"Having an eye on each palm allows it to keep watch in all directions. In a pinch, its limbs start to act on their own to ensure the enemy’s defeat.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
689,Barbaracle,Seven Binacle come together to form one Barbaracle. The Binacle that serves as the head gives orders to those serving as the limbs.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
689,Barbaracle,"Barbaracle’s legs and hands have minds of their own, and they will move independently. But they usually follow the head’s orders.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
689,Barbaracle,"When they evolve, two Binacle multiply into seven. They fight with the power of seven Binacle.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
690,Skrelp,"This Pokémon is a poor swimmer. If it’s caught in a fierce storm, it will sometimes get washed far away and become unable to return to its home.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,Skrelp,Skrelp evades its enemies by hiding amid drifting seaweed. It eats rotten seaweed to create its poison.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,Skrelp,"Skrelp looks like a piece of rotten seaweed, so it can blend in with seaweed drifting on the ocean and avoid being detected by enemies.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,Skrelp,"It drifts in the ocean, blending in with floating seaweed. When other Pokémon come to feast on the seaweed, Skrelp feasts on them instead.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,Skrelp,"It’s not good at swimming, so it clings to the seaweed. In the Alola region, it’s often found near Dhelmise.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,Skrelp,It vanishes into seaweed and remains perfectly still to avoid attacks from large Pokémon. Rotten seaweed is its main food source.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,Skrelp,It looks just like rotten kelp. It hides from foes while storing up power for its evolution.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,Skrelp,"Camouflaged as rotten kelp, they spray liquid poison on prey that approaches unawares and then finish it off.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
691,Dragalge,"Since Finizen is the better swimmer, Dragalge will approach it under the cover of seaweed, then immobilize it with a poisonous attack.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
691,Dragalge,"Using a liquid poison, Dragalge indiscriminately attacks anything that wanders into its territory. This poison can corrode the undersides of boats.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
691,Dragalge,Dragalge generates dragon energy by sticking the plume on its head out above the ocean’s surface and bathing it in sunlight.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
691,Dragalge,Dragalge uses a poisonous liquid capable of corroding metal to send tankers that enter its territory to the bottom of the sea.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
691,Dragalge,It blends in with seaweed to ambush its prey and then takes them down with a poisonous liquid strong enough to melt metal.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
691,Dragalge,"This vicious Pokémon sprays a poisonous liquid on opponents that come near. For whatever reason, it gets along really well with Dhelmise.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
691,Dragalge,"Tales are told of ships that wander into seas where Dragalge live, never to return.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
691,Dragalge,"Their poison is strong enough to eat through the hull of a tanker, and they spit it indiscriminately at anything that enters their territory.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
692,Clauncher,"Clauncher’s claws will regrow if they fall off. The meat inside the claws is edible, but it has a distinct flavor that doesn’t appeal to all tastes.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Clauncher,This Pokémon launches water by detonating gas inside its right claw. It snipes flying Pokémon.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Clauncher,"By detonating gas that accumulates in its right claw, this Pokémon launches water like a bullet. This is how Clauncher defeats its enemies.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Clauncher,"Clauncher’s claws can fall off during battle, but they’ll regenerate. The meat inside the claws is popular as a delicacy in Galar.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Clauncher,"It moves around by jetting water from its right pincer. It has a poor sense of balance, so it’s terrible at swimming straight.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Clauncher,"Its claws occasionally fall off, and it keeps a low profile until they grow back. The meat of its claws is so delicious!",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Clauncher,"Through controlled explosions of internal gas, it can expel water like a pistol shot. At close distances, it can shatter rock.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Clauncher,They knock down flying prey by firing compressed water from their massive claws like shooting a pistol.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Clawitzer,The cannonballs of seawater that Clawitzer launches from its claw are powerful enough to punch through tanker hulls.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Clawitzer,Clawitzer can move through the water at a speed of 60 knots by using gas inside its body to expel water from the back of its claw.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Clawitzer,Clawitzer’s right arm is a cannon that launches projectiles made of seawater. Shots from a Clawitzer’s cannon arm can sink a tanker.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Clawitzer,"After using the feelers on its oversized claw to detect the location of prey, Clawitzer launches a cannonball of water at its target.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Clawitzer,"Its right arm is packed with meat. When its pincer falls off, it’s exported to be used as a cooking ingredient.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Clawitzer,It compresses the water it has sucked up and then projects it with enough power to punch a hole right through a thick sheet of iron.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Clawitzer,"By expelling water from the nozzle in the back of its claw, it can move at a speed of 60 knots.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Clawitzer,Their enormous claws launch cannonballs of water powerful enough to pierce tanker hulls.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Helioptile,The sun powers this Pokémon’s electricity generation. Interruption of that process stresses Helioptile to the point of weakness.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Helioptile,"When spread, the frills on its head act like solar panels, generating the power behind this Pokémon’s electric moves.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Helioptile,The frills on either side of its head have cells that generate electricity when exposed to sunlight.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Helioptile,"They make their home in deserts. They can generate their energy from basking in the sun, so eating food is not a requirement.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Heliolisk,One Heliolisk basking in the sun with its frill outspread is all it would take to produce enough electricity to power a city.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Heliolisk,"A now-vanished desert culture treasured these Pokémon. Appropriately, when Heliolisk came to the Galar region, treasure came with them.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Heliolisk,"It stimulates its muscles with electricity, boosting the strength in its legs and enabling it to run 100 yards in five seconds.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Heliolisk,They flare their frills and generate energy. A single Heliolisk can generate sufficient electricity to power a skyscraper.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Tyrunt,This Pokémon is selfish and likes to be pampered. It can also inflict grievous wounds on its Trainer just by playing around.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
696,Tyrunt,"This is an ancient Pokémon, revived in modern times. It has a violent disposition, and it’ll tear apart anything it gets between its hefty jaws.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
696,Tyrunt,"Tyrunt is spoiled and selfish. It may just be trying to frolic, but sometimes the ones it’s trying to frolic with are gravely injured.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
696,Tyrunt,Its large jaw has incredible destructive power. Some theories suggest that its restored form is different from its form of long ago.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
696,Tyrunt,Its immense jaws have enough destructive force that it can chew up an automobile. It lived 100 million years ago.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
696,Tyrunt,"This Pokémon was restored from a fossil. If something happens that it doesn’t like, it throws a tantrum and runs wild.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
697,Tyrantrum,A single bite of Tyrantrum’s massive jaws will demolish a car. This Pokémon was the king of the ancient world.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
697,Tyrantrum,"This Pokémon is from about 100,000,000 years ago. It has the presence of a king, vicious but magnificent.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
697,Tyrantrum,"The king of the ancient world, it can easily crunch a car with the devastating strength of its enormous jaws.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
697,Tyrantrum,"Complete restoration is impossible, allowing room for theories that its entire body was once covered in a feather-like coat.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
697,Tyrantrum,"Nothing could stop this Pokémon 100 million years ago, so it behaved like a king.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
697,Tyrantrum,"Thanks to its gargantuan jaws, which could shred thick metal plates as if they were paper, it was invincible in the ancient world it once inhabited.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
698,Amaura,Amaura is an ancient Pokémon that has gone extinct. Specimens of this species can sometimes be found frozen in ice.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
698,Amaura,"This Pokémon was successfully restored from a fossil. In the past, it lived with others of its kind in cold lands where there were fewer predators.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
698,Amaura,"Amaura was restored successfully, but it’s not expected to live long because of the heat of the current environment.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
698,Amaura,"It lived in cold areas in ancient times. It’s said that when Amaura whinnies, auroras appear in the night sky.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
698,Amaura,This calm Pokémon lived in a cold land where there were no violent predators like Tyrantrum.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
698,Amaura,This ancient Pokémon was restored from part of its body that had been frozen in ice for over 100 million years.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
699,Aurorus,"When gripped by rage, Aurorus will emanate freezing air, covering everything around it in ice.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
699,Aurorus,"Aurorus was restored from a fossil. It’s said that when this Pokémon howls, auroras appear in the night sky.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
699,Aurorus,This usually quiet and kindly Pokémon has a surface temperature of around –240 degrees Fahrenheit.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
699,Aurorus,"An Aurorus was found frozen solid within a glacier, just as it appeared long ago, which became quite a big event in the news.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
699,Aurorus,"Using its diamond-shaped crystals, it can instantly create a wall of ice to block an opponent’s attack.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
699,Aurorus,"The diamond-shaped crystals on its body expel air as cold as -240 degrees Fahrenheit, surrounding its enemies and encasing them in ice.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
700,Sylveon,"Sylveon cuts an elegant figure as it dances lightly around, feelers fluttering, but its piercing moves aim straight for its opponents’ weak spots.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,"This Pokémon uses its ribbonlike feelers to send a soothing aura into its opponents, erasing their hostility.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,It emits a soothing aura from its ribbon-shaped organs. It wraps these appendages around quarrelers to instantly restore calm to the situation.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,There’s a Galarian fairy tale that describes a beautiful Sylveon vanquishing a dreadful dragon Pokémon.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,"By releasing enmity-erasing waves from its ribbonlike feelers, Sylveon stops any conflict.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,Sylveon wraps its ribbonlike feelers around its Trainer’s arm because this touch enables it to read its Trainer’s feelings.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,"Once a fight breaks out, it will unflinchingly charge at dragon Pokémon that are many times larger than itself.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,"When this Pokémon sights its prey, it swirls its ribbonlike feelers as a distraction. A moment later, it pounces.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,"Its ribbonlike feelers give off an aura that weakens hostility in its prey, causing them to let down their guard. Then it attacks.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,It wraps its ribbonlike feelers around the arm of its beloved Trainer and walks with him or her.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700,Sylveon,It sends a soothing aura from its ribbonlike feelers to calm fights.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701,Hawlucha,Hawlucha live quietly without flocking together. They fight constantly with their natural enemies: noisy groups of Primeape.,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
701,Hawlucha,Its elegant finishing moves—performed by nimbly leaping around using its wings—are polished in the forest where it was born and raised.,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
701,Hawlucha,It always strikes a pose before going for its finishing move. Sometimes opponents take advantage of that time to counterattack.,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
701,Hawlucha,"It drives its opponents to exhaustion with its agile maneuvers, then ends the fight with a flashy finishing move.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
701,Hawlucha,"In combat, Hawlucha leaps nimbly about, taking advantage of its opponents’ blind spots. It’s also skilled at using superb submission holds.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
701,Hawlucha,"It overwhelms opponents with quick moves, but sometimes it showboats for too long when it’s using a special move and gets itself into a pinch.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
701,Hawlucha,"With its wings, it controls its position in the air. It likes to attack from above, a maneuver that is difficult to defend against.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
701,Hawlucha,"Although its body is small, its proficient fighting skills enable it to keep up with big bruisers like Machamp and Hariyama.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
702,Dedenne,"Dedenne emit electrical waves from the whiskers on their cheeks to communicate with each other. When low on electricity, they curl up and sleep.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
702,Dedenne,"It’s small and its electricity-generating organ is not fully developed, so it uses its tail to absorb electricity from people’s homes and charge itself.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
702,Dedenne,"Since Dedenne can’t generate much electricity on its own, it steals electricity from outlets or other electric Pokémon.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
702,Dedenne,A Dedenne’s whiskers pick up electrical waves other Dedenne send out. These Pokémon share locations of food or electricity with one another.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
